type,client,tx,amount
deposit,18021,4200000827,762.3883
deposit,9479,4200000828,905.7052
deposit,30706,4200000829,562.3293
deposit,23708,4200000830,931.4548
deposit,59832,4200000831,980.6304
deposit,57437,4200000832,644.807
deposit,56190,4200000833,995.8771
deposit,34240,4200000834,863.7798
deposit,13253,4200000835,753.0017
deposit,28112,4200000836,936.1459
deposit,43206,4200000837,856.1697
deposit,15415,4200000838,609.1608
deposit,65307,4200000839,958.8205
deposit,56264,4200000840,626.4971
deposit,11565,4200000841,590.153
deposit,12456,4200000842,728.5968
deposit,63788,4200000843,653.0767
deposit,9230,4200000844,584.3487
deposit,27189,4200000845,752.6127
deposit,43261,4200000846,730.2942
deposit,7553,4200000847,860.3239
deposit,13233,4200000848,778.3536
deposit,9834,4200000849,750.0828
deposit,20068,4200000850,984.9313
deposit,13352,4200000851,956.0327
deposit,11431,4200000852,913.9091
deposit,50693,4200000853,864.0029
deposit,37723,4200000854,625.5094
deposit,30936,4200000855,970.448
deposit,31347,4200000856,742.2228
deposit,7874,4200000857,991.2405
deposit,51813,4200000858,937.4104
deposit,26697,4200000859,711.0757
deposit,29496,4200000860,878.1246
deposit,18845,4200000861,984.0064
deposit,55718,4200000862,735.1414
deposit,43723,4200000863,613.4858
deposit,57988,4200000864,536.7196
deposit,41012,4200000865,764.5027
deposit,19561,4200000866,533.3002
deposit,64320,4200000867,761.0243
deposit,7494,4200000868,828.0104
deposit,21472,4200000869,606.0196
deposit,39927,4200000870,919.6752
deposit,13049,4200000871,968.5893
deposit,40696,4200000872,621.0392
deposit,25601,4200000873,885.4319
deposit,60160,4200000874,562.0911
deposit,25580,4200000875,934.1084
deposit,23477,4200000876,659.8877
deposit,18065,4200000877,586.8765
deposit,63195,4200000878,925.8998
deposit,64436,4200000879,925.6023
deposit,39255,4200000880,733.5447
deposit,60094,4200000881,806.8943
deposit,26738,4200000882,617.4465
deposit,53861,4200000883,535.0312
deposit,50923,4200000884,738.3897
deposit,56137,4200000885,719.3975
deposit,47881,4200000886,877.8735
deposit,28542,4200000887,773.3153
deposit,58697,4200000888,996.3272
deposit,25828,4200000889,711.8864
deposit,27869,4200000890,589.6785
deposit,53930,4200000891,714.0329
deposit,63549,4200000892,773.4784
deposit,30594,4200000893,877.6519
deposit,57055,4200000894,618.5831
deposit,11905,4200000895,518.6138
deposit,55826,4200000896,667.9625
deposit,21782,4200000897,516.1907
deposit,63899,4200000898,905.6234
deposit,46606,4200000899,931.674
deposit,40625,4200000900,649.063
deposit,29424,4200000901,635.1577
deposit,19357,4200000902,755.5599
deposit,22363,4200000903,920.6485
deposit,27984,4200000904,910.0819
deposit,48690,4200000905,583.8925
deposit,55861,4200000906,657.6692
deposit,31093,4200000907,683.894
deposit,56335,4200000908,794.4739
deposit,38878,4200000909,759.4607
deposit,23874,4200000910,756.7805
deposit,60831,4200000911,616.9218
deposit,41473,4200000912,797.7585
deposit,15617,4200000913,643.1301
deposit,19191,4200000914,878.063
deposit,18649,4200000915,832.0702
deposit,24764,4200000916,856.7657
deposit,16944,4200000917,753.7879
deposit,37627,4200000918,890.3378
deposit,47782,4200000919,996.6569
deposit,51889,4200000920,858.6757
deposit,61154,4200000921,532.3094
deposit,13540,4200000922,702.454
deposit,61603,4200000923,775.1555
deposit,43412,4200000924,864.4119
deposit,17442,4200000925,961.2672
deposit,56371,4200000926,722.2451
deposit,13185,4200000927,908.5644
deposit,29712,4200000928,633.9266
deposit,8148,4200000929,512.7491
deposit,16145,4200000930,850.4049
deposit,16350,4200000931,641.3369
deposit,13843,4200000932,514.0492
deposit,29193,4200000933,690.6036
deposit,12102,4200000934,908.7155
deposit,39985,4200000935,867.0549
deposit,56919,4200000936,766.6534
deposit,62178,4200000937,505.5366
deposit,37920,4200000938,506.2527
deposit,18135,4200000939,729.2218
deposit,35554,4200000940,645.3007
deposit,46805,4200000941,574.666
deposit,43804,4200000942,592.1537
deposit,48849,4200000943,904.7421
deposit,24982,4200000944,794.6262
deposit,60822,4200000945,620.325
deposit,48370,4200000946,913.59
deposit,12587,4200000947,762.3622
deposit,50332,4200000948,903.2361
deposit,20171,4200000949,790.9204
deposit,46147,4200000950,628.3767
deposit,34393,4200000951,580.8387
deposit,17057,4200000952,900.7037
deposit,61661,4200000953,545.6079
deposit,43734,4200000954,856.5639
deposit,38625,4200000955,628.9954
deposit,17974,4200000956,528.4838
deposit,35969,4200000957,887.142
deposit,28463,4200000958,833.6655
deposit,20567,4200000959,757.7863
deposit,24863,4200000960,935.3451
deposit,10594,4200000961,522.7199
deposit,50887,4200000962,772.5662
deposit,12725,4200000963,836.164
deposit,32791,4200000964,892.2338
deposit,49918,4200000965,838.298
deposit,18983,4200000966,931.924
deposit,29149,4200000967,971.7498
deposit,62678,4200000968,698.979
deposit,26632,4200000969,960.8644
deposit,64122,4200000970,713.7709
deposit,17634,4200000971,849.1821
deposit,64427,4200000972,587.4465
deposit,57016,4200000973,615.5722
deposit,18903,4200000974,937.5266
deposit,38051,4200000975,952.9087
deposit,6509,4200000976,646.0043
deposit,32436,4200000977,743.7149
deposit,6895,4200000978,563.7694
deposit,54319,4200000979,666.2337
deposit,47724,4200000980,608.0184
deposit,52824,4200000981,833.2884
deposit,18055,4200000982,904.508
deposit,57166,4200000983,548.5029
deposit,60878,4200000984,875.3112
deposit,22930,4200000985,642.988
deposit,43952,4200000986,750.7483
deposit,25927,4200000987,850.9686
deposit,46376,4200000988,605.381
deposit,23146,4200000989,689.3565
deposit,37744,4200000990,943.2186
deposit,7563,4200000991,773.7073
deposit,53357,4200000992,699.7792
deposit,8017,4200000993,799.2116
deposit,10170,4200000994,998.2689
deposit,61164,4200000995,776.3922
deposit,17667,4200000996,781.6218
deposit,11867,4200000997,620.9675
deposit,21168,4200000998,775.8335
deposit,26829,4200000999,875.728
deposit,60585,4200001000,500.6355
deposit,33380,4200001001,681.6195
deposit,26869,4200001002,637.4623
deposit,6628,4200001003,881.4914
deposit,37368,4200001004,949.5655
deposit,25410,4200001005,918.0033
deposit,31371,4200001006,757.1113
deposit,36642,4200001007,583.6497
deposit,8416,4200001008,983.4559
deposit,54993,4200001009,940.8918
deposit,50264,4200001010,979.039
deposit,15443,4200001011,930.8407
deposit,51382,4200001012,734.2743
deposit,51845,4200001013,752.3124
deposit,13285,4200001014,594.04
deposit,20854,4200001015,781.2455
deposit,10373,4200001016,909.7354
deposit,42666,4200001017,508.1443
deposit,25560,4200001018,533.1199
deposit,46271,4200001019,661.2239
deposit,30966,4200001020,817.8081
deposit,24952,4200001021,715.3628
deposit,58012,4200001022,645.4163
deposit,61166,4200001023,624.6192
deposit,51499,4200001024,806.0436
deposit,7916,4200001025,948.3482
deposit,43144,4200001026,699.433
deposit,36783,4200001027,960.2027
deposit,42559,4200001028,589.3091
deposit,50100,4200001029,979.0814
deposit,19778,4200001030,930.6222
deposit,32132,4200001031,581.2362
deposit,16834,4200001032,738.7457
deposit,21225,4200001033,735.8622
deposit,35817,4200001034,793.8043
deposit,45168,4200001035,570.9495
deposit,37391,4200001036,956.518
deposit,51804,4200001037,590.2577
deposit,36706,4200001038,650.8292
deposit,62889,4200001039,650.7053
deposit,59990,4200001040,700.5726
deposit,32179,4200001041,718.6795
deposit,53080,4200001042,894.4859
deposit,26435,4200001043,614.7854
deposit,50728,4200001044,512.9684
deposit,40569,4200001045,809.1768
deposit,38960,4200001046,672.8397
deposit,30314,4200001047,865.7152
deposit,43505,4200001048,776.7713
deposit,44435,4200001049,692.4532
deposit,55782,4200001050,593.4741
deposit,48639,4200001051,870.3181
deposit,50487,4200001052,637.7386
deposit,61488,4200001053,720.4006
deposit,40262,4200001054,694.8624
deposit,18185,4200001055,888.3721
deposit,34524,4200001056,779.9837
deposit,22584,4200001057,860.8797
deposit,55064,4200001058,843.2908
deposit,30617,4200001059,830.8609
deposit,56035,4200001060,911.5463
deposit,14711,4200001061,721.1937
deposit,48163,4200001062,827.7975
deposit,15989,4200001063,927.7505
deposit,41963,4200001064,537.783
deposit,20564,4200001065,709.2575
deposit,18471,4200001066,905.9839
deposit,43010,4200001067,851.6475
deposit,52485,4200001068,929.1239
deposit,55008,4200001069,684.181
deposit,55026,4200001070,997.5165
deposit,58859,4200001071,985.232
deposit,45881,4200001072,780.5159
deposit,28284,4200001073,614.4162
deposit,31838,4200001074,666.9749
deposit,52918,4200001075,931.8422
deposit,17149,4200001076,968.4499
deposit,21785,4200001077,504.574
deposit,59878,4200001078,626.8879
deposit,13078,4200001079,892.0235
deposit,51573,4200001080,946.4638
deposit,63085,4200001081,842.2682
deposit,26453,4200001082,922.6467
deposit,27888,4200001083,904.0164
deposit,11444,4200001084,643.1666
deposit,61054,4200001085,620.9926
deposit,30275,4200001086,770.3922
deposit,56838,4200001087,553.9626
deposit,45509,4200001088,876.6354
deposit,17055,4200001089,787.2459
deposit,27121,4200001090,867.8105
deposit,48693,4200001091,895.7533
deposit,9612,4200001092,963.5011
deposit,44239,4200001093,707.2886
deposit,27185,4200001094,859.4124
deposit,43261,4200001095,593.4543
deposit,51689,4200001096,527.4096
deposit,11246,4200001097,983.205
deposit,16640,4200001098,534.0058
deposit,34945,4200001099,590.2804
deposit,59046,4200001100,901.8242
deposit,40674,4200001101,649.1836
deposit,19940,4200001102,512.5658
deposit,9672,4200001103,891.0219
deposit,57497,4200001104,629.9048
deposit,44827,4200001105,864.134
deposit,18206,4200001106,527.7251
deposit,49878,4200001107,567.2833
deposit,57406,4200001108,755.3284
deposit,44419,4200001109,824.8672
deposit,61062,4200001110,926.8295
deposit,43419,4200001111,929.2983
deposit,54782,4200001112,980.4426
deposit,55753,4200001113,695.7675
deposit,17250,4200001114,655.6221
deposit,12113,4200001115,692.0909
deposit,8482,4200001116,691.6173
deposit,32988,4200001117,850.0396
deposit,61477,4200001118,723.0484
deposit,19876,4200001119,764.2046
deposit,42826,4200001120,713.3023
deposit,14832,4200001121,647.1393
deposit,36039,4200001122,555.9721
deposit,17948,4200001123,641.5135
deposit,26270,4200001124,646.4509
deposit,42475,4200001125,725.5761
deposit,32328,4200001126,893.6821
deposit,36752,4200001127,698.5678
deposit,59940,4200001128,984.3781
deposit,9509,4200001129,661.7165
deposit,58435,4200001130,810.8316
deposit,35524,4200001131,747.1455
deposit,63267,4200001132,912.2256
deposit,32883,4200001133,594.1363
deposit,28575,4200001134,524.684
deposit,34729,4200001135,588.2002
deposit,51033,4200001136,509.1691
deposit,21775,4200001137,606.4769
deposit,42150,4200001138,598.1606
deposit,64004,4200001139,998.7239
deposit,30196,4200001140,598.9658
deposit,16204,4200001141,941.3196
deposit,62453,4200001142,974.3252
deposit,55682,4200001143,512.0561
deposit,25740,4200001144,874.7446
deposit,7737,4200001145,936.0738
deposit,50111,4200001146,593.4779
deposit,28530,4200001147,761.2296
deposit,49156,4200001148,751.6484
deposit,18543,4200001149,837.6675
deposit,17782,4200001150,712.8098
deposit,11766,4200001151,739.7588
deposit,17988,4200001152,906.6827
deposit,25691,4200001153,971.924
deposit,60712,4200001154,848.9592
deposit,45644,4200001155,671.3842
deposit,10332,4200001156,897.3049
deposit,26364,4200001157,678.4661
deposit,31412,4200001158,948.2282
deposit,22727,4200001159,848.2537
deposit,55694,4200001160,545.4375
deposit,19437,4200001161,630.1381
deposit,15181,4200001162,546.6812
deposit,25365,4200001163,826.2259
deposit,50384,4200001164,642.6211
deposit,49723,4200001165,653.9149
deposit,31962,4200001166,635.9421
deposit,9748,4200001167,762.7092
deposit,32183,4200001168,503.0857
deposit,21733,4200001169,807.0029
deposit,38821,4200001170,611.3748
deposit,61823,4200001171,584.0853
deposit,22720,4200001172,658.3745
deposit,57946,4200001173,855.9623
deposit,29805,4200001174,759.7621
deposit,35031,4200001175,953.235
deposit,33989,4200001176,572.1093
deposit,18943,4200001177,613.7808
deposit,22236,4200001178,507.8968
deposit,59240,4200001179,889.3139
deposit,33177,4200001180,789.789
deposit,28626,4200001181,953.337
deposit,51077,4200001182,989.0539
deposit,61756,4200001183,795.5769
deposit,55521,4200001184,911.6314
deposit,10414,4200001185,923.1696
deposit,56886,4200001186,650.333
deposit,47996,4200001187,535.1594
deposit,12948,4200001188,971.9613
deposit,25924,4200001189,736.463
deposit,20245,4200001190,694.3819
deposit,23556,4200001191,931.9681
deposit,12002,4200001192,959.5837
deposit,61967,4200001193,962.3359
deposit,34716,4200001194,635.3661
deposit,9471,4200001195,552.5137
deposit,31013,4200001196,886.0694
deposit,10283,4200001197,596.7971
deposit,39800,4200001198,536.9478
deposit,65292,4200001199,597.7474
deposit,17510,4200001200,650.2854
deposit,41573,4200001201,918.3953
deposit,55852,4200001202,613.14
deposit,40960,4200001203,895.0971
deposit,29105,4200001204,714.8425
deposit,60422,4200001205,517.4124
deposit,32728,4200001206,902.3981
deposit,49276,4200001207,983.0547
deposit,47159,4200001208,585.4389
deposit,47839,4200001209,917.8209
deposit,62826,4200001210,713.0275
deposit,31302,4200001211,622.5899
deposit,31750,4200001212,630.8888
deposit,57551,4200001213,981.8885
deposit,17569,4200001214,685.643
deposit,64109,4200001215,855.2189
deposit,31688,4200001216,936.5907
deposit,14105,4200001217,971.7869
deposit,39351,4200001218,702.4657
deposit,53768,4200001219,746.2052
deposit,36447,4200001220,811.5025
deposit,52447,4200001221,989.9028
deposit,42846,4200001222,949.7364
deposit,62867,4200001223,827.4165
deposit,22654,4200001224,584.4737
deposit,56055,4200001225,585.4555
deposit,52723,4200001226,513.7514
deposit,48438,4200001227,971.4993
deposit,61832,4200001228,685.4366
deposit,15707,4200001229,961.9329
deposit,63463,4200001230,830.2094
deposit,41388,4200001231,927.2486
deposit,40156,4200001232,814.3538
deposit,31093,4200001233,737.2301
deposit,14288,4200001234,946.5844
deposit,29887,4200001235,708.2944
deposit,64643,4200001236,732.6942
deposit,56247,4200001237,671.7125
deposit,14570,4200001238,854.762
deposit,42212,4200001239,976.8697
deposit,37364,4200001240,807.9054
deposit,29244,4200001241,802.9574
deposit,29716,4200001242,500.4509
deposit,56103,4200001243,780.0437
deposit,30043,4200001244,735.1068
deposit,15884,4200001245,916.7277
deposit,42299,4200001246,792.1116
deposit,38400,4200001247,608.1613
deposit,37890,4200001248,862.9003
deposit,39175,4200001249,892.8119
deposit,15933,4200001250,733.8273
deposit,50673,4200001251,903.2741
deposit,9957,4200001252,990.2684
deposit,10552,4200001253,951.728
deposit,42157,4200001254,887.1876
deposit,20003,4200001255,643.357
deposit,21838,4200001256,777.7059
deposit,37800,4200001257,612.3917
deposit,17546,4200001258,799.351
deposit,46299,4200001259,976.2931
deposit,33841,4200001260,535.4511
deposit,39242,4200001261,800.2823
deposit,55984,4200001262,788.7453
deposit,55853,4200001263,529.7835
deposit,41872,4200001264,920.487
deposit,47295,4200001265,676.5054
deposit,14049,4200001266,586.7347
deposit,58083,4200001267,549.2393
deposit,55159,4200001268,960.6481
deposit,15189,4200001269,536.6325
deposit,61757,4200001270,806.6245
deposit,46953,4200001271,508.9649
deposit,9770,4200001272,618.6397
deposit,24304,4200001273,506.877
deposit,10765,4200001274,655.7932
deposit,46599,4200001275,713.7803
deposit,23096,4200001276,793.5554
deposit,61491,4200001277,924.4705
deposit,8430,4200001278,677.8281
deposit,8049,4200001279,929.7012
deposit,41365,4200001280,782.6059
deposit,18697,4200001281,652.7564
deposit,22492,4200001282,544.8325
deposit,31999,4200001283,632.2546
deposit,54758,4200001284,648.1588
deposit,47268,4200001285,654.424
deposit,52685,4200001286,809.7947
deposit,64420,4200001287,919.0042
deposit,30353,4200001288,990.0768
deposit,44974,4200001289,558.2355
deposit,58646,4200001290,554.4055
deposit,23154,4200001291,920.0764
deposit,47270,4200001292,715.1564
deposit,59401,4200001293,632.3996
deposit,26901,4200001294,778.2424
deposit,10898,4200001295,970.2436
deposit,9208,4200001296,960.6945
deposit,19518,4200001297,705.3249
deposit,18216,4200001298,826.1786
deposit,29642,4200001299,652.6416
deposit,39120,4200001300,522.4758
deposit,7599,4200001301,524.7592
deposit,63730,4200001302,579.9825
deposit,50213,4200001303,790.9571
deposit,36039,4200001304,549.5348
deposit,63795,4200001305,988.6371
deposit,27644,4200001306,658.2361
deposit,51107,4200001307,731.1138
deposit,21165,4200001308,752.4261
deposit,60028,4200001309,906.6172
deposit,57214,4200001310,512.1433
deposit,47177,4200001311,860.2497
deposit,51669,4200001312,546.7071
deposit,32708,4200001313,563.9644
deposit,54104,4200001314,682.1057
deposit,33262,4200001315,714.231
deposit,16751,4200001316,970.6712
deposit,64364,4200001317,752.7042
deposit,34962,4200001318,705.9473
deposit,47435,4200001319,670.2594
deposit,25042,4200001320,976.6096
deposit,21213,4200001321,827.71
deposit,34389,4200001322,932.396
deposit,50598,4200001323,818.9727
deposit,9406,4200001324,944.375
deposit,45972,4200001325,924.5921
deposit,12423,4200001326,560.1424
deposit,33723,4200001327,939.0732
deposit,61682,4200001328,988.3695
deposit,7388,4200001329,507.8957
